id,loan_amnt,issue_d,term,int_rate,grade,sub_grade,emp_title,verification_status,home_ownership,annual_inc,loan_status,purpose,desc,addr_state,dti,fico_range_low,fico_range_high,hardship_flag,mths_since_last_delinq
124747574,35000.0,Dec-2017, 60 months,17.09,D,D1,accountant ,Verified,RENT,85000.0,Current,house,,CA,12.11,670.0,674.0,N,26.0
127771080,20000.0,Feb-2018, 36 months,5.32,A,A1,director of engineering,Not Verified,OWN,166000.0,Fully Paid,credit_card,,NJ,11.16,795.0,799.0,N,
141801185,20000.0,Oct-2018, 36 months,11.06,B,B3,nurse,Source Verified,OWN,48000.0,Current,debt_consolidation,,SC,26.72,665.0,669.0,N,16.0
128677131,20000.0,Feb-2018, 36 months,10.91,B,B4,senior systems engineer,Source Verified,OWN,125000.0,Current,debt_consolidation,,MS,19.2,670.0,674.0,N,6.0
137631278,15000.0,Jul-2018, 36 months,8.46,A,A5,technical support engineer,Not Verified,RENT,120000.0,Current,debt_consolidation,,NY,9.64,700.0,704.0,N,
48110720,21000.0,Jun-2015, 60 months,13.33,C,C3,mechanic,Source Verified,OWN,80000.0,Current,debt_consolidation,,NY,20.88,740.0,744.0,N,
3496661,18000.0,Mar-2013, 36 months,13.11,B,B4,rjm engineering,Not Verified,MORTGAGE,100000.0,Fully Paid,credit_card,  Borrower added on 02/20/13 > Will be paying off a car loan and credit cards.<br><br> Borrower added on 02/20/13 > Want to simply bills so I can get out of debt sooner and faster.<br>,MD,16.37,685.0,689.0,N,
107656049,14000.0,May-2017, 36 months,15.99,C,C5,cna,Verified,RENT,36000.0,Fully Paid,medical,,TX,10.33,680.0,684.0,N,7.0
136681469,25000.0,Jul-2018, 60 months,27.27,E,E5,mail carrier,Source Verified,RENT,96000.0,Current,other,,NY,17.25,685.0,689.0,N,60.0
76351896,5500.0,Apr-2016, 36 months,6.49,A,A2,foreman,Not Verified,RENT,45000.0,Fully Paid,credit_card,,OR,14.03,710.0,714.0,N,32.0
31567876,35000.0,Oct-2014, 60 months,23.43,F,F1,president,Source Verified,MORTGAGE,150000.0,Current,debt_consolidation,,IN,23.96,695.0,699.0,N,72.0
128562168,15000.0,Feb-2018, 60 months,9.93,B,B2,owner,Not Verified,MORTGAGE,180000.0,Current,debt_consolidation,,GA,6.73,700.0,704.0,N,12.0
629368,4000.0,Dec-2010, 60 months,8.88,B,B1,trane,Not Verified,MORTGAGE,64200.0,Fully Paid,car,"  Borrower added on 12/07/10 > This loan is to fill the long, and quite depressing vacancy in the driveway. A little over a year ago I sold my dear friend and adventure enabler 1964 VW camper to finishes up some home improvements. It was hard to do, but I did double my money and finished up what had to be done. Anyway I have found a replacement if thats even possible, and called up my credit union to get the loan as I have done for many years, only to find out that the company that they have merge with has done away with the classic car loan I have grown to depend on. So not being discouraged by their resent change in policy I started looking for another way. Thats when I found you and decided to give it a shot. The more I research this the better it sounds, you win I win. So with that being said let me just say, thank you for giving me a rate and term I can live with.<br/>Thank you.<br/>",SC,4.02,795.0,799.0,N,
133717714,7000.0,May-2018, 36 months,13.06,C,C1,family associate,Not Verified,RENT,55000.0,Current,debt_consolidation,,NY,31.4,700.0,704.0,N,
71966550,17000.0,Feb-2016, 36 months,11.99,C,C1,marketing manager,Verified,MORTGAGE,70000.0,Fully Paid,debt_consolidation,,MO,22.96,700.0,704.0,N,78.0
55747446,18825.0,Jul-2015, 36 months,17.57,D,D4,default specialist,Verified,RENT,78000.0,Fully Paid,debt_consolidation,,WI,24.85,690.0,694.0,N,12.0
38640216,35000.0,Jan-2015, 36 months,12.39,C,C1,school counselor,Verified,MORTGAGE,76000.0,Fully Paid,credit_card,,GA,26.81,685.0,689.0,N,15.0
96880513,14000.0,Jan-2017, 36 months,11.39,B,B3,teacher,Not Verified,MORTGAGE,50000.0,Current,debt_consolidation,,TX,17.32,760.0,764.0,N,
142643385,10000.0,Oct-2018, 36 months,6.67,A,A2,senior accountant,Not Verified,RENT,66000.0,Current,home_improvement,,CA,23.9,790.0,794.0,N,
6170679,20000.0,Jul-2013, 36 months,8.9,A,A5,palomar college,Verified,MORTGAGE,100000.0,Fully Paid,debt_consolidation,,CA,5.03,715.0,719.0,N,12.0
130490903,20000.0,Mar-2018, 36 months,9.43,B,B1,engineer ,Source Verified,OWN,70000.0,Current,debt_consolidation,,IL,9.89,675.0,679.0,N,50.0
109662564,30000.0,Jun-2017, 36 months,11.99,B,B5,financial consultant,Source Verified,MORTGAGE,150000.0,Current,debt_consolidation,,NY,15.16,675.0,679.0,N,
86403339,30000.0,Aug-2016, 36 months,11.49,B,B5,anuity director,Source Verified,MORTGAGE,125000.0,Fully Paid,debt_consolidation,,KS,6.33,700.0,704.0,N,36.0
129686888,18000.0,Mar-2018, 36 months,5.31,A,A1,engineer,Source Verified,MORTGAGE,150000.0,Current,debt_consolidation,,CA,12.86,740.0,744.0,N,
91544273,18400.0,Oct-2016, 36 months,24.49,E,E3,tax auditor,Verified,RENT,81000.0,Late (31-120 days),debt_consolidation,,NJ,33.88,690.0,694.0,N,65.0
97415520,20000.0,Feb-2017, 36 months,8.24,B,B1,sr. implementation consultant/pm,Source Verified,MORTGAGE,90000.0,Fully Paid,home_improvement,,NC,13.36,660.0,664.0,N,2.0
127116347,4000.0,Jan-2018, 36 months,12.62,C,C1,front desk supervisor,Not Verified,RENT,37300.0,Current,debt_consolidation,,NV,35.52,720.0,724.0,N,
29915002,7200.0,Oct-2014, 36 months,7.12,A,A3,principal,Verified,MORTGAGE,126000.0,Fully Paid,credit_card,,CO,7.59,670.0,674.0,N,
86613202,18000.0,Aug-2016, 60 months,9.49,B,B2,commercial credit analyst ,Not Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,,MA,28.42,790.0,794.0,N,
71854780,20150.0,Feb-2016, 60 months,17.27,D,D2,implementation specialist,Not Verified,RENT,70000.0,Fully Paid,debt_consolidation,,CA,18.31,680.0,684.0,N,
88198891,14400.0,Aug-2016, 36 months,8.59,A,A5,registered nurse ,Not Verified,RENT,93000.0,Fully Paid,credit_card,,NY,10.25,775.0,779.0,N,
77059469,14000.0,Apr-2016, 36 months,5.32,A,A1,teacher,Not Verified,MORTGAGE,50000.0,Current,other,,SC,26.72,810.0,814.0,N,
72664165,5500.0,Mar-2016, 36 months,12.99,C,C2,construction technician,Source Verified,MORTGAGE,45000.0,Fully Paid,major_purchase,,MS,11.73,685.0,689.0,N,20.0
126424942,16000.0,Jan-2018, 60 months,9.93,B,B2,registered nurse,Source Verified,MORTGAGE,45000.0,Current,debt_consolidation,,GA,64.82,695.0,699.0,N,33.0
46467037,20000.0,Apr-2015, 60 months,17.57,D,D4,supervisor,Verified,RENT,56000.0,Charged Off,major_purchase,,NY,26.08,690.0,694.0,N,
136240217,5000.0,Jul-2018, 36 months,8.46,A,A5,vp - operations,Source Verified,MORTGAGE,150000.0,Current,home_improvement,,MD,23.8,710.0,714.0,N,
19187493,27075.0,Jun-2014, 36 months,12.49,B,B5,owner,Source Verified,MORTGAGE,85000.0,Fully Paid,credit_card,,MD,27.54,705.0,709.0,N,25.0
822464,8875.0,Dec-2011, 36 months,7.51,A,A3,ashbrook village senior community,Not Verified,MORTGAGE,38000.0,Fully Paid,debt_consolidation,,GA,23.53,740.0,744.0,N,
136353807,1000.0,Jul-2018, 36 months,25.34,E,E3,hr advisor,Source Verified,MORTGAGE,102750.0,Current,medical,,TX,19.28,665.0,669.0,N,
137290281,35000.0,Jul-2018, 36 months,11.55,B,B4,udm,Verified,RENT,70000.0,In Grace Period,debt_consolidation,,SC,37.56,715.0,719.0,N,
114791809,15000.0,Jul-2017, 36 months,19.03,D,D3,medical assistant,Verified,OWN,36000.0,Fully Paid,debt_consolidation,,OK,23.0,660.0,664.0,N,
77138667,17100.0,Apr-2016, 36 months,21.97,E,E4,district manager,Verified,RENT,45000.0,Charged Off,debt_consolidation,,AL,33.63,665.0,669.0,N,
46349820,14000.0,Apr-2015, 36 months,5.93,A,A1,senior paralegal,Source Verified,OWN,106000.0,Fully Paid,debt_consolidation,,MA,16.0,720.0,724.0,N,
110360946,16000.0,Jun-2017, 60 months,7.97,A,A5,registered nurse ,Not Verified,MORTGAGE,100000.0,Current,debt_consolidation,,OH,25.95,725.0,729.0,N,36.0
76254113,15225.0,Apr-2016, 36 months,8.39,B,B1,engineer,Source Verified,RENT,75586.0,Fully Paid,debt_consolidation,,OH,13.58,715.0,719.0,N,
142116227,20000.0,Nov-2018, 36 months,6.11,A,A1,engineer ,Source Verified,OWN,72000.0,Current,credit_card,,NJ,15.68,695.0,699.0,N,
94743063,20000.0,Dec-2016, 36 months,11.44,B,B4,registered nurse,Not Verified,OWN,99000.0,Fully Paid,home_improvement,,DE,15.14,725.0,729.0,N,41.0
12977338,19000.0,Apr-2014, 36 months,9.67,B,B1,bookkeeper,Not Verified,MORTGAGE,42224.0,Fully Paid,credit_card,,AR,28.85,705.0,709.0,N,
76568652,25000.0,Apr-2016, 36 months,5.32,A,A1,co-owner,Not Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,,MN,25.55,780.0,784.0,N,
131311062,24000.0,Apr-2018, 60 months,13.58,C,C2,mecanic/superviser,Source Verified,MORTGAGE,70000.0,Current,major_purchase,,CA,18.36,735.0,739.0,N,
12755957,6000.0,Mar-2014, 36 months,12.49,B,B4,maintenance,Source Verified,RENT,28329.6,Fully Paid,debt_consolidation,,TN,33.22,685.0,689.0,N,28.0
119738956,14000.0,Oct-2017, 60 months,14.08,C,C3,field technician,Not Verified,RENT,70000.0,Current,debt_consolidation,,CA,25.65,700.0,704.0,N,43.0
113882443,15000.0,Jul-2017, 60 months,11.99,B,B5,server,Verified,RENT,61983.0,Current,credit_card,,MD,23.45,665.0,669.0,N,
33451633,16000.0,Nov-2014, 36 months,16.49,D,D3,registered nurse,Source Verified,MORTGAGE,50000.0,Fully Paid,debt_consolidation,,FL,19.08,660.0,664.0,N,18.0
141265649,15000.0,Oct-2018, 60 months,12.73,B,B5,it service manager,Source Verified,MORTGAGE,75000.0,Current,debt_consolidation,,AR,15.39,685.0,689.0,N,40.0
131312103,20000.0,Apr-2018, 36 months,6.07,A,A2,operations supervisor ,Source Verified,OWN,66000.0,Current,house,,GA,0.56,770.0,774.0,N,
112145251,15000.0,Jul-2017, 36 months,12.62,C,C1,coality control ,Verified,MORTGAGE,38000.0,Current,debt_consolidation,,IL,22.43,705.0,709.0,N,53.0
5976823,6800.0,Jul-2013, 36 months,10.64,B,B2,"walmart stores, inc. ",Not Verified,MORTGAGE,39500.0,Charged Off,debt_consolidation,"  Borrower added on 06/27/13 > This loan will be for the consolidation of credit card debt, reducing interest rate and monthly payments.<br>",MO,23.95,680.0,684.0,N,33.0
139801981,15000.0,Oct-2018, 36 months,10.08,B,B1,process engineer,Source Verified,RENT,68000.0,Current,debt_consolidation,,CA,11.6,710.0,714.0,N,22.0
36591475,15000.0,Dec-2014, 36 months,10.49,B,B3,manager /marine tech,Source Verified,MORTGAGE,50000.0,Fully Paid,debt_consolidation,,UT,17.35,710.0,714.0,N,
18724960,6125.0,Jun-2014, 36 months,14.49,C,C4,director of graduate res life,Not Verified,RENT,24000.0,Fully Paid,credit_card,,IL,15.75,670.0,674.0,N,
15701088,16000.0,Jun-2014, 36 months,13.98,C,C3,teacher,Source Verified,MORTGAGE,52000.0,Fully Paid,credit_card,,AL,23.63,705.0,709.0,N,
55757328,4800.0,Jul-2015, 36 months,14.65,C,C5,managing director,Source Verified,MORTGAGE,120000.0,Charged Off,other,,GA,4.98,660.0,664.0,N,
10615291,18000.0,Jan-2014, 36 months,10.99,B,B2,director,Not Verified,RENT,70000.0,Fully Paid,debt_consolidation,,MA,9.09,665.0,669.0,N,76.0
135024830,10000.0,Jun-2018, 36 months,12.13,B,B5,bookkeeper,Verified,OWN,24480.0,Current,debt_consolidation,,FL,21.61,670.0,674.0,N,69.0
515071,8800.0,May-2010, 36 months,11.36,B,B5,kkaj,Source Verified,RENT,60000.0,Fully Paid,credit_card,  Borrower added on 05/13/10 > I'm 28 years old and single with no children and make a decent living as an accountant (just obtained my cpa license).  I'm excited at the opportunity to finally pay off my debt that I have accrued from paying for school and cpa review courses.  I hope you consider my loan.  Thanks!<br/>,CA,22.62,695.0,699.0,N,
88624077,29900.0,Aug-2016, 36 months,14.49,C,C4,industrial specialist,Source Verified,MORTGAGE,108000.0,Fully Paid,debt_consolidation,,MD,18.98,720.0,724.0,N,
26299208,10500.0,Sep-2014, 36 months,10.15,B,B2,librarian,Verified,RENT,50000.0,Fully Paid,credit_card,,RI,36.25,695.0,699.0,N,
121282775,7000.0,Oct-2017, 36 months,7.97,A,A5,sales consultant,Not Verified,RENT,80000.0,Current,credit_card,,KY,10.79,695.0,699.0,N,
13347073,15000.0,Apr-2014, 36 months,7.62,A,A3,it manager,Source Verified,RENT,85000.0,Fully Paid,debt_consolidation,,MO,20.84,740.0,744.0,N,
6994835,14400.0,Sep-2013, 36 months,14.33,C,C2,target fdc,Verified,MORTGAGE,40000.0,Fully Paid,debt_consolidation,,TX,10.47,670.0,674.0,N,
121931426,36850.0,Oct-2017, 60 months,19.03,D,D3,insurance agent,Verified,OWN,113300.0,Current,debt_consolidation,,PA,38.8,715.0,719.0,N,67.0
56552649,5475.0,Aug-2015, 36 months,17.86,D,D5,emergency call taker,Source Verified,MORTGAGE,50000.0,Fully Paid,credit_card,,CA,33.59,670.0,674.0,N,43.0
143627393,14000.0,Nov-2018, 36 months,6.46,A,A1,teacher,Not Verified,MORTGAGE,96000.0,Current,debt_consolidation,,CA,12.34,835.0,839.0,N,
85513853,14000.0,Aug-2016, 36 months,9.49,B,B2,teacher ,Not Verified,MORTGAGE,51500.0,Fully Paid,debt_consolidation,,TX,31.3,725.0,729.0,N,
40147720,16500.0,Jan-2015, 36 months,8.19,A,A5,field operator,Source Verified,MORTGAGE,75000.0,Charged Off,debt_consolidation,,TX,12.67,685.0,689.0,N,22.0
119963401,11200.0,Sep-2017, 60 months,12.62,C,C1,owner ,Not Verified,MORTGAGE,40000.0,Charged Off,debt_consolidation,,IN,13.92,680.0,684.0,N,
44533241,20000.0,Apr-2015, 36 months,11.53,B,B5,principal application developer,Source Verified,RENT,100000.0,Fully Paid,debt_consolidation,,CA,5.66,680.0,684.0,N,30.0
83931088,20400.0,Jul-2016, 36 months,7.59,A,A3,registered nurse,Not Verified,OWN,65000.0,Fully Paid,credit_card,,DE,16.86,705.0,709.0,N,
94205493,24000.0,Nov-2016, 60 months,11.49,B,B5,load planner,Verified,MORTGAGE,60000.0,Charged Off,credit_card,,GA,20.38,670.0,674.0,N,
106976128,9000.0,Apr-2017, 36 months,11.44,B,B4,dock ,Not Verified,MORTGAGE,35000.0,Current,debt_consolidation,,NC,20.23,695.0,699.0,N,65.0
124846310,12000.0,Nov-2017, 36 months,7.97,A,A5,analyst,Not Verified,RENT,58000.0,Current,debt_consolidation,,CA,15.68,710.0,714.0,N,
42384881,16000.0,Mar-2015, 36 months,15.61,D,D1,registered nurse,Verified,MORTGAGE,96000.0,Fully Paid,small_business,,IL,17.45,690.0,694.0,N,48.0
143693102,4800.0,Nov-2018, 36 months,18.94,D,D2,deputy assistant director,Not Verified,MORTGAGE,71000.0,Current,home_improvement,,TX,30.01,670.0,674.0,N,8.0
46704826,18000.0,May-2015, 36 months,11.53,B,B5,manager,Verified,RENT,85000.0,Charged Off,debt_consolidation,,AZ,21.05,685.0,689.0,N,12.0
39620891,6000.0,Jan-2015, 36 months,11.44,B,B4,veterinarian,Verified,MORTGAGE,75000.0,Fully Paid,home_improvement,,NV,13.41,680.0,684.0,N,61.0
91168638,14000.0,Oct-2016, 36 months,8.99,B,B1,teacher,Not Verified,MORTGAGE,44000.0,Fully Paid,credit_card,,MO,28.94,700.0,704.0,N,28.0
145045461,18000.0,Dec-2018, 60 months,11.8,B,B4,gis manager,Verified,MORTGAGE,81120.0,Current,credit_card,,IL,31.41,715.0,719.0,N,31.0
68312603,2000.0,Dec-2015, 36 months,9.17,B,B2,executive assistant,Not Verified,MORTGAGE,80000.0,Charged Off,debt_consolidation,,MA,1.13,675.0,679.0,N,23.0
68615371,16000.0,Dec-2015, 36 months,12.88,C,C2,sr. analyst,Source Verified,MORTGAGE,91000.0,Charged Off,debt_consolidation,,NJ,11.78,665.0,669.0,N,5.0
74492401,17000.0,Mar-2016, 36 months,7.89,A,A5,project manager,Verified,RENT,141000.0,Fully Paid,credit_card,,CA,6.03,680.0,684.0,N,15.0
72633651,8000.0,Feb-2016, 36 months,11.99,C,C1,police officer,Verified,RENT,115000.0,Fully Paid,credit_card,,CA,17.96,675.0,679.0,N,
13267200,16000.0,Apr-2014, 60 months,16.59,D,D1,neonatal nurse practitioner,Not Verified,MORTGAGE,112000.0,Fully Paid,home_improvement,,TX,20.16,680.0,684.0,N,40.0
134580133,15000.0,Jun-2018, 36 months,15.49,C,C4,aeronautical engineer,Source Verified,RENT,71000.0,Current,debt_consolidation,,TX,9.04,660.0,664.0,N,
68018274,4800.0,Dec-2015, 36 months,10.64,B,B4,loan originator,Not Verified,MORTGAGE,175000.0,Fully Paid,debt_consolidation,,KS,18.61,690.0,694.0,N,55.0
104332024,18000.0,May-2017, 36 months,19.99,D,D4,enginering manager,Verified,MORTGAGE,120000.0,Charged Off,debt_consolidation,,MI,13.94,675.0,679.0,N,11.0
96816290,35000.0,Jan-2017, 36 months,16.99,D,D1,optometrist,Verified,MORTGAGE,140000.0,Charged Off,debt_consolidation,,MO,11.2,675.0,679.0,N,
71915534,21850.0,Feb-2016, 60 months,22.45,E,E5,master jeweler,Source Verified,RENT,68000.0,Charged Off,debt_consolidation,,NM,34.49,715.0,719.0,N,
110080842,20000.0,May-2017, 60 months,15.05,C,C4,photojournalist,Not Verified,MORTGAGE,76000.0,Current,debt_consolidation,,CO,8.45,700.0,704.0,N,64.0
122367746,40000.0,Nov-2017, 36 months,7.97,A,A5,managing director,Not Verified,RENT,225000.0,Current,debt_consolidation,,CA,19.16,705.0,709.0,N,
137004825,33625.0,Jul-2018, 36 months,16.91,C,C5,program analyst,Source Verified,MORTGAGE,102000.0,Current,debt_consolidation,,HI,35.27,710.0,714.0,N,
43840660,20000.0,Apr-2015, 36 months,13.33,C,C3,floorhand,Source Verified,RENT,65000.0,Fully Paid,credit_card,,TX,24.3,690.0,694.0,N,
44419588,24000.0,Apr-2015, 36 months,13.99,C,C4,executive vice president,Source Verified,MORTGAGE,144000.0,Fully Paid,debt_consolidation,,CA,22.57,665.0,669.0,N,1.0
127030639,15000.0,Jan-2018, 36 months,18.06,D,D2,dairy manager,Source Verified,MORTGAGE,44000.0,Current,debt_consolidation,,NV,26.81,670.0,674.0,N,72.0
6928062,6000.0,Sep-2013, 36 months,17.56,D,D1,bassett industries,Not Verified,RENT,46000.0,Fully Paid,car,,PA,3.89,675.0,679.0,N,
31316662,18000.0,Oct-2014, 36 months,18.24,D,D5,office manager,Verified,OWN,40000.0,Fully Paid,debt_consolidation,,TX,33.09,705.0,709.0,N,23.0
28684323,18000.0,Oct-2014, 36 months,14.99,C,C5,registered nurse,Verified,OWN,105000.0,Charged Off,debt_consolidation,,NY,15.21,665.0,669.0,N,6.0
74672903,3600.0,Mar-2016, 36 months,10.75,B,B4,cnc machinist,Verified,RENT,35000.0,Fully Paid,credit_card,,VT,16.5,660.0,664.0,N,
79094465,3000.0,May-2016, 36 months,18.25,D,D3,auditor,Source Verified,RENT,57000.0,Fully Paid,debt_consolidation,,AL,31.56,660.0,664.0,N,34.0
5164820,18000.0,May-2013, 36 months,14.09,B,B5,"lja engineering, inc.",Not Verified,MORTGAGE,130000.0,Charged Off,debt_consolidation,  Borrower added on 05/13/13 > Debt consolidation<br>,TX,15.06,670.0,674.0,N,
20750404,13000.0,Jul-2014, 60 months,15.61,D,D1,general manager,Not Verified,MORTGAGE,51150.0,Charged Off,debt_consolidation,,FL,11.15,665.0,669.0,N,
38547830,1600.0,Jan-2015, 36 months,11.44,B,B4,dean,Not Verified,MORTGAGE,46500.0,Fully Paid,home_improvement,,MD,25.7,660.0,664.0,N,
131233742,14000.0,Apr-2018, 36 months,6.07,A,A2,teacher,Not Verified,MORTGAGE,54000.0,Current,debt_consolidation,,NM,24.71,735.0,739.0,N,
143447803,20000.0,Nov-2018, 36 months,13.56,C,C1,detective,Source Verified,MORTGAGE,62000.0,Current,credit_card,,FL,9.16,700.0,704.0,N,61.0
138983463,13000.0,Aug-2018, 60 months,20.89,D,D4,project manager,Not Verified,MORTGAGE,75000.0,Current,credit_card,,FL,18.48,670.0,674.0,N,17.0
128320564,14000.0,Feb-2018, 60 months,24.85,E,E3,teacher,Not Verified,MORTGAGE,90000.0,Current,debt_consolidation,,NJ,14.74,710.0,714.0,N,27.0
3374964,10000.0,Mar-2013, 36 months,11.14,B,B2,conley trans,Verified,MORTGAGE,32800.0,Fully Paid,credit_card,,OH,19.87,705.0,709.0,N,
54503287,5000.0,Jul-2015, 36 months,13.33,C,C3,shift supervisor,Verified,MORTGAGE,37000.0,Fully Paid,debt_consolidation,,CT,33.02,660.0,664.0,N,25.0
56002005,35000.0,Aug-2015, 60 months,17.57,D,D4,consultant,Verified,RENT,100000.0,Charged Off,debt_consolidation,,AZ,37.2,710.0,714.0,N,7.0
121858487,14400.0,Oct-2017, 36 months,15.05,C,C4,registered nurse ,Source Verified,RENT,44142.0,Current,credit_card,,MN,29.34,670.0,674.0,N,
123966066,16000.0,Nov-2017, 60 months,17.09,D,D1,registered nurse,Not Verified,MORTGAGE,88000.0,Current,credit_card,,NJ,21.38,710.0,714.0,N,
129533661,17500.0,Mar-2018, 60 months,14.07,C,C3,engineer,Verified,MORTGAGE,90533.0,Fully Paid,debt_consolidation,,OK,7.4,715.0,719.0,N,35.0
132452803,18000.0,Apr-2018, 60 months,18.45,D,D2,application systems analyst,Source Verified,RENT,62000.0,Current,debt_consolidation,,PA,16.76,670.0,674.0,N,51.0
44494063,15000.0,Apr-2015, 36 months,5.93,A,A1,firefighter,Source Verified,MORTGAGE,197000.0,Fully Paid,debt_consolidation,,CT,12.83,735.0,739.0,N,
139641838,18000.0,Sep-2018, 60 months,28.72,F,F1,manager,Verified,RENT,103000.0,Current,debt_consolidation,,UT,31.0,705.0,709.0,N,
125383423,5600.0,Dec-2017, 36 months,16.02,C,C5,asm ,Source Verified,RENT,109000.0,Current,debt_consolidation,,AR,9.94,695.0,699.0,N,
41051616,10000.0,Feb-2015, 36 months,16.55,D,D2,certified nursing assitant,Verified,RENT,29250.0,Fully Paid,debt_consolidation,,AZ,39.06,660.0,664.0,N,
144904080,12500.0,Dec-2018, 36 months,6.46,A,A1,it technician,Source Verified,RENT,44000.0,Current,credit_card,,FL,33.77,720.0,724.0,N,
3641780,20000.0,Mar-2013, 36 months,6.62,A,A2,lee county sheriff debt,Not Verified,MORTGAGE,98000.0,Fully Paid,debt_consolidation,  Borrower added on 03/05/13 > To consolidate bills that have higher interest rates.<br><br> Borrower added on 03/06/13 > We will be using this money to consolidate a car loan along with a credit card.  By doing so it will lower monthly payments as well as lower the interest we are paying.<br>,FL,24.68,710.0,714.0,N,
28452578,12000.0,Oct-2014, 36 months,14.99,C,C5,interactive designer,Source Verified,MORTGAGE,70000.0,Charged Off,debt_consolidation,,TN,23.8,680.0,684.0,N,38.0
17633420,15000.0,Jun-2014, 60 months,13.35,C,C2,mechanical engineer,Source Verified,RENT,62500.0,Charged Off,debt_consolidation,,NY,30.97,715.0,719.0,N,
