Height (Inches),Height (cm),Weight (Pounds)
70.84812,179.9542248,150.4496
64.4822,163.78478800000002,134.1656
67.42974,171.27153959999998,122.2538
68.7509,174.627286,119.9506
67.83374,172.29769960000002,134.5717
63.90073,162.3078542,116.8635
70.12934,178.1285236,134.9922
66.37869,168.6018726,100.5167
68.9421,175.112934,118.0776
70.85312,179.96692480000002,134.9686
64.83967,164.6927618,117.0881
67.11542,170.4731668,128.8033
68.74812,174.62022480000002,134.275
67.68923,171.9306442,123.2354
66.62519,169.22798260000002,110.3765
69.52379,176.59042660000003,122.3171
72.60803,184.4243962,150.6268
66.8619,169.829226,129.2457
67.23587,170.77910980000001,135.0301
66.98288,170.1365152,118.3685
68.17128,173.1550512,116.8477
67.3241,171.003214,128.0642
71.1372,180.688488,144.0187
71.27594,181.04088760000002,123.566
68.39965,173.735111,117.7892
68.89269,174.9874326,144.723
66.61543,169.20319220000002,119.0238
67.87792,172.40991680000002,127.064
68.88772,174.9748088,131.1342
65.0809,165.305486,118.9592
65.78164,167.0853656,128.0685
69.07443,175.4490522,130.0005
67.69871,171.9547234,127.2036
68.07915,172.921041,151.4387
71.94398,182.73770919999998,122.1514
70.07901,178.00068539999998,134.6456
65.88124,167.33834960000002,128.5412
67.77076,172.13773039999998,134.9165
72.69153,184.6364862,141.1027
69.03806,175.3566724,126.5811
65.71193,166.90830219999998,136.4266
66.44909,168.7806886,127.9841
68.37502,173.6725508,145.2352
68.09913,172.97179020000002,108.097
67.05164,170.3111656,116.4216
69.4034,176.284636,136.0425
65.90879,167.40832659999998,102.6161
69.2529,175.902366,134.5586
68.32439,173.5439506,134.5378
72.56715,184.320561,134.0677
67.16006,170.58655240000002,114.3012
69.91344,177.5801376,139.9068
69.25259,175.9015786,127.9861
62.57176,158.9322704,116.0712
68.71931,174.5470474,130.8788
67.1141,170.46981399999999,125.1614
67.42686,171.26422440000002,130.3149
64.27619,163.2615226,109.2928
65.97118,167.56679720000002,127.5532
68.29677,173.47379579999998,125.902
67.4216,171.250864,137.4702
68.18813,173.1978502,119.2532
66.22803,168.2191962,117.0998
67.71768,172.0029072,135.8263
69.80841,177.3133614,122.2657
67.72574,172.0233796,110.1562
69.0302,175.336708,122.5569
66.72956,169.49308240000002,96.99228
66.46165,168.81259100000003,97.49168
64.83455,164.679757,114.8982
65.70127,166.88122579999998,112.5822
68.87993,174.9550222,122.4194
69.96137,177.7018798,131.7487
65.23797,165.7044438,114.4665
67.01631,170.2214274,114.5892
70.19731,178.3011674,135.6892
66.3049,168.414446,114.8127
64.12913,162.88799020000002,105.3937
68.18283,173.1843882,133.3447
67.67028,171.8825112,135.6944
68.87122,174.93289879999998,136.7085
65.48468,166.33108719999998,114.5325
67.5644,171.61357600000002,116.5703
70.59715,179.316761,135.872
65.17748,165.5507992,115.0443
71.057,180.48478,126.792
67.06806,170.3528724,129.769
68.01857,172.76716779999998,122.0285
67.53436,171.53727440000003,103.3526
68.2649,173.392846,140.749
68.76502,174.6631508,116.1648
69.56514,176.6954556,144.1114
68.47043,173.9148922,120.0682
66.97456,170.1153824,139.6484
67.78233,172.1671182,142.2416
71.97165,182.807991,146.9815
67.87652,172.4063608,134.4355
67.37003,171.1198762,129.7164
65.51123,166.3985242,124.857
66.43394,168.74220760000003,121.4185
68.50863,174.0119202,118.6061
65.99469,167.6265126,123.818
67.65941,171.8549014,125.8492
68.16997,173.1517238,120.6193
68.01948,172.7694792,117.5951
67.1946,170.674284,136.9306
70.9964,180.33085599999998,136.1914
71.25473,180.98701419999998,125.2789
68.45711,173.8810594,126.4985
66.9254,169.99051599999999,111.3531
66.96343,170.0871122,129.305
68.34578,173.5982812,141.5014
68.59318,174.2266772,137.2555
65.71377,166.9129758,129.8145
70.41312,178.8493248,124.1318
70.03799,177.89649459999998,133.8807
67.56852,171.62404080000002,109.6435
71.64191,181.9704514,134.8014
65.92905,167.459787,116.835
67.36226,171.10014040000002,129.5522
68.135,173.0629,132.4818
65.26581,165.7751574,114.4764
68.22857,173.3005678,97.6209
70.04585,177.916459,129.0328
68.69432,174.48357280000002,127.4449
70.301,178.56454,122.6477
67.26421,170.85109340000002,130.2722
69.85285,177.426239,118.5515
71.63372,181.9496488,154.6085
67.21655,170.730037,131.0217
70.02939,177.87465060000002,120.2406
65.5687,166.54449800000003,124.9128
65.25174,165.7394196,112.4398
65.929,167.45966,114.4281
67.14311,170.54349939999997,115.7168
66.49901,168.90748539999998,125.9384
70.93967,180.18676180000003,125.3897
66.52816,168.9815264,136.1073
69.84944,177.41757760000002,138.9535
65.96939,167.56225060000003,139.4453
68.40828,173.75703120000003,117.9883
67.60775,171.723685,124.6082
70.31889,178.6099806,126.6473
67.2128,170.720512,132.4211
66.21903,168.19633620000002,140.6382
70.83652,179.92476079999997,142.9636
64.87568,164.7842272,112.136
68.41633,173.77747820000002,123.2201
67.53817,171.5469518,118.8005
68.45528,173.8764112,143.2071
69.47681,176.4710974,126.8002
68.64769,174.36513259999998,137.4465
68.03199,172.8012546,127.1805
67.08338,170.39178520000002,116.2853
72.59665,184.395491,165.69
68.18865,173.19917099999998,127.3957
66.73669,169.5111926,130.1419
68.34888,173.6061552,134.0523
65.38285,166.072439,109.3722
70.40366,178.8252964,123.1378
68.0996,172.972984,134.1465
68.73681,174.5914974,139.88
66.70503,169.4307762,108.05
66.91609,169.9668686,127.735
67.71304,171.9911216,142.4622
67.09454,170.4201316,118.5795
70.10587,178.0689098,140.6171
67.63564,171.7945256,116.2521
69.59775,176.778285,114.9682
63.31969,160.8320126,116.6964
67.50844,171.47143759999997,125.711
64.22298,163.12636920000003,124.6074
68.1793,173.175422,126.4246
68.55696,174.1346784,127.6106
70.15891,178.2036314,137.2941
68.97198,175.18882920000001,129.8513
69.88406,177.50551240000001,138.7922
67.74655,172.076237,126.6633
68.93411,175.09263940000002,142.0475
67.07117,170.36077179999998,127.948
66.84105,169.776267,121.3274
67.96232,172.6242928,110.604
66.81235,169.70336899999998,134.9879
67.54297,171.5591438,137.6693
67.11473,170.4714142,140.6498
67.44452,171.3090808,130.1931
67.47722,171.3921388,121.0267
69.4803,176.479962,132.4652
64.54045,163.93274300000002,112.5734
67.05092,170.3093368,156.3107
67.46141,171.3519814,117.9935
71.26722,181.0187388,131.7057
68.42653,173.8033862,124.6422
66.41842,168.70278679999998,111.3519
65.59731,166.61716739999997,128.8394
70.03197,177.8812038,137.246
67.08672,170.4002688,135.7636
70.89503,180.0733762,130.5971
68.59771,174.23818340000003,144.4514
71.63118,181.94319720000001,153.4787
64.39522,163.5638588,93.13802
71.59533,181.8521382,138.6555
70.78851,179.80281540000001,147.8683
66.42758,168.72605320000002,133.9707
66.85979,169.8238666,122.2792
67.44995,171.32287300000002,110.9694
71.7881,182.34177400000002,144.1019
65.40377,166.12557579999998,123.0822
68.96921,175.1817934,135.9892
66.02056,167.69222240000002,111.7557
67.01558,170.2195732,122.3018
65.98015,167.58958099999998,132.4379
69.99987,177.7996698,131.8418
72.77006,184.8359524,145.7023
69.19937,175.76639980000002,128.6703
68.33541,173.5719414,130.0217
65.90805,167.40644700000001,110.325
70.4214,178.87035600000002,118.5469
64.65961,164.2354094,126.5912
68.52782,174.06066280000002,145.3248
65.43216,166.19768639999998,132.3232
68.28139,173.4347306,120.4382
67.97639,172.6600306,122.7008
67.1216,170.488864,123.1906
68.9888,175.231552,130.4923
72.31685,183.684799,130.7836
71.48421,181.5698934,116.0402
68.65529,174.3844366,131.0603
67.11382,170.4691028,128.0532
68.62405,174.305087,137.5614
67.85068,172.3407272,138.8061
69.48292,176.48661679999998,129.8207
70.50328,179.0783312,143.8129
64.33619,163.4139226,113.6534
68.29958,173.4809332,134.9162
67.4218,171.251372,122.3882
67.9999,172.719746,118.3824
65.63699,166.71795459999998,92.23364
67.0808,170.385232,107.6561
68.91211,175.0367594,118.4631
63.59144,161.5222576,128.4961
68.81852,174.79904080000003,150.2385
65.96684,167.5557736,139.8666
68.01035,172.74628900000002,122.6358
67.85106,172.3416924,131.9627
71.04479,180.45376660000002,120.0601
67.7153,171.996862,127.9327
67.84737,172.3323198,124.7808
67.83905,172.311187,112.9329
69.74146,177.14330840000002,147.4557
67.97724,172.66218959999998,117.8599
71.045,180.45430000000002,128.2833
66.84059,169.7750986,127.2334
68.48567,173.9536018,132.5849
68.14535,173.08918899999998,126.5979
65.41341,166.1500614,114.3991
70.53582,179.1609828,139.0164
69.15586,175.65588440000002,115.9193
66.44247,168.7638738,117.9539
66.25178,168.2795212,120.6345
69.06165,175.416591,131.7664
67.22249,170.7451246,125.729
66.43324,168.7404296,129.5693
69.95125,177.676175,130.8579
68.44759,173.85687860000002,124.3484
70.12447,178.1161538,138.252
69.8081,177.31257399999998,119.0553
66.66426,169.3272204,111.126
69.07965,175.462311,124.0522
65.75374,167.0144996,127.0394
67.98129,172.6724766,133.4278
67.91274,172.49835960000001,136.145
70.14506,178.1684524,127.6122
71.66221,182.02201340000002,143.7339
67.31462,170.97913480000003,126.7645
66.85489,169.8114206,125.1375
66.2073,168.16654200000002,127.1956
67.88187,172.4199498,127.862
69.45561,176.41724939999997,122.6111
69.68169,176.99149260000002,129.665
66.81274,169.7043596,120.6235
67.39812,171.19122480000001,120.5257
68.31286,173.51466440000002,127.2671
68.85197,174.8840038,127.0149
70.87098,180.0122892,136.8526
69.29233,176.00251820000003,138.6572
68.53017,174.0666318,120.753
66.20327,168.1563058,126.655
69.44148,176.3813592,139.7399
65.62755,166.693977,111.5919
70.36911,178.73753940000003,144.6446
68.25511,173.3679794,126.5607
70.74579,179.6943066,137.4108
69.32344,176.08153760000002,129.5371
72.37667,183.83674180000003,135.5361
66.5913,169.14190200000002,126.8375
68.1977,173.222158,108.343
67.73534,172.0477636,132.0269
65.65796,166.7712184,135.0314
68.33944,173.5821776,126.1502
67.98774,172.6888596,126.5783
68.54596,174.10673839999998,132.9952
68.38063,173.6868002,122.207
70.22056,178.36022240000003,140.0847
70.02586,177.8656844,143.8558
67.93956,172.5664824,129.5068
66.14777,168.01533579999997,133.4099
70.69657,179.56928779999998,133.1874
68.46672,173.9054688,116.0821
66.11868,167.9414472,107.6714
68.98878,175.23150120000003,119.9309
65.43912,166.2153648,110.8787
69.24822,175.8904788,122.2722
66.94932,170.0512728,119.4308
69.8028,177.299112,155.9683
70.60933,179.3476982,134.2835
64.78426,164.5520204,96.84397
66.84264,169.78030560000002,111.5454
68.86833,174.9255582,132.5776
66.94365,170.03687100000002,122.2372
68.80139,174.7555306,114.8579
68.53662,174.0830148,138.1599
67.54398,171.56170920000002,115.7562
65.80968,167.1565872,107.5309
69.44019,176.3780826,146.7688
72.46054,184.04977159999999,139.538
67.09188,170.41337520000002,119.9537
71.46543,181.5221922,129.3841
66.06765,167.811831,112.5487
70.96886,180.26090440000002,145.5672
68.75285,174.632239,140.7801
65.12147,165.40853380000001,132.9884
69.29005,175.996727,137.3932
69.67431,176.9727474,128.0475
67.58498,171.6658492,125.6642
63.26666,160.6973164,109.048
66.60384,169.17375360000003,138.8578
66.83134,169.75160359999998,146.1347
65.56701,166.5402054,106.8728
69.4336,176.361344,141.0332
69.83412,177.3786648,137.6869
66.49534,168.8981636,128.6661
69.30191,176.02685140000003,136.9649
70.37349,178.7486646,131.559
68.28454,173.44273160000003,107.5659
67.51385,171.48517900000002,122.6429
67.58383,171.6629282,117.5512
68.68046,174.4483684,132.6414
68.31025,173.508035,107.7211
66.68274,169.37415959999998,117.1056
69.13988,175.61529520000002,109.5238
66.6069,169.181526,107.7197
67.71554,171.9974716,117.3417
72.5178,184.195212,142.1602
70.39659,178.8073386,133.5727
65.92367,167.44612180000001,110.1202
68.63932,174.34387279999999,141.4085
66.27944,168.34977759999998,102.8787
68.09404,172.9588616,107.0729
62.77861,159.45766940000001,110.8067
66.02558,167.7049732,123.5278
69.11022,175.5399588,122.7845
67.14077,170.5375558,126.2096
69.85347,177.4278138,107.1566
63.72249,161.8551246,101.0392
64.66334,164.2448836,123.9993
69.61292,176.8168168,122.092
69.72279,177.0958866,128.8986
67.76397,172.12048380000002,134.59
66.74961,169.54400940000002,140.8048
66.67181,169.34639739999997,114.3215
67.69057,171.93404779999997,123.4607
68.39115,173.713521,124.7738
67.31796,170.9876184,136.8823
68.69023,174.4731842,125.262
70.04462,177.9133348,136.1957
70.19356,178.29164240000003,148.1844
69.12451,175.5762554,133.6843
67.56314,171.61037560000003,124.4263
67.66596,171.8715384,122.3849
65.98485,167.601519,136.0888
68.9407,175.10937800000002,133.1295
72.42506,183.9596524,136.0244
66.60508,169.1769032,104.5026
67.37321,171.1279534,124.8638
64.89494,164.83314760000002,119.6409
64.73669,164.4311926,111.0633
69.93102,177.6247908,124.5422
70.69335,179.561109,152.3325
64.91169,164.87569259999998,112.489
69.69729,177.0311166,122.2093
63.56648,161.4588592,112.8596
67.29212,170.9219848,142.3005
68.3562,173.624748,117.0085
68.12976,173.04959040000003,123.0924
68.62582,174.30958280000002,115.3394
66.8343,169.759122,105.8407
69.98616,177.7648464,122.6015
67.44953,171.3218062,130.5904
69.67914,176.98501560000003,123.558
67.13387,170.5200298,106.9958
71.13815,180.690901,140.6296
69.22959,175.8431586,142.3174
67.48473,171.4112142,122.8173
66.87485,169.86211899999998,118.1003
70.4596,178.96738399999998,130.9488
72.97347,185.35261380000003,148.319
67.16616,170.6020464,108.2369
67.36668,171.11136720000002,123.3563
68.30287,173.4892898,117.9635
68.08229,172.9290166,131.5261
68.94862,175.1294948,141.0023
68.47186,173.91852440000002,145.789
66.63803,169.2605962,120.2544
66.27658,168.34251319999998,119.9535
65.02396,165.1608584,117.4626
71.99598,182.8697892,129.1844
68.04691,172.8391514,121.2735
66.34711,168.5216594,114.8943
63.8229,162.110166,115.2754
65.95638,167.52920519999998,118.4989
68.23334,173.31268359999999,121.6989
69.46635,176.44452900000002,123.2046
68.44607,173.8530178,142.2776
69.20365,175.77727099999998,129.7053
65.63555,166.714297,100.3371
69.41412,176.3118648,127.8275
67.57457,171.6394078,126.7177
69.32559,176.08699860000002,147.9203
67.15965,170.585511,129.7563
70.27834,178.5069836,139.5538
69.39938,176.2744252,121.1538
69.78475,177.253265,126.5296
68.70946,174.5220284,134.4551
67.3998,171.195492,121.8096
66.39262,168.6372548,117.1371
65.54597,166.4867638,126.8852
70.60879,179.3463266,147.0102
69.12623,175.58062420000002,136.913
66.72257,169.4753278,122.5503
67.40649,171.2124846,117.2019
66.18815,168.117901,121.8368
68.62091,174.29711139999998,121.9134
70.1055,178.06797000000003,153.0944
65.48309,166.3270486,132.6901
68.80217,174.7575118,128.7584
67.71394,171.99340759999998,121.7097
66.57756,169.10700240000003,128.9506
67.61238,171.73544520000002,130.8714
67.23082,170.7662828,128.4602
67.08114,170.3860956,117.4463
66.53761,169.0055294,122.2484
67.41405,171.23168700000002,126.4525
67.06676,170.3495704,131.406
60.8062,154.447748,113.9145
68.97175,175.188245,140.1085
72.75763,184.80438020000003,135.1411
66.02447,167.7021538,110.7159
68.71706,174.54133240000002,126.0198
69.58585,176.74805899999998,142.5501
68.96375,175.16792500000003,144.368
68.26381,173.39007740000002,140.3248
68.53173,174.0705942,133.5063
63.69299,161.78019460000002,127.3114
67.32224,170.9984896,144.3122
69.87332,177.47823280000003,136.2286
65.77657,167.07248780000003,121.8449
67.84042,172.3146668,129.3201
68.02586,172.78568439999998,127.7367
67.22709,170.7568086,124.1286
70.33705,178.65610700000002,113.399
64.42061,163.6283494,119.5736
68.62922,174.3182188,134.0348
67.24371,170.79902339999998,139.2993
67.47488,171.3861952,128.9315
67.65179,171.83554660000001,143.8519
68.73059,174.5756986,133.2077
69.53168,176.6104672,141.696
67.76596,172.1255384,142.9992
68.6692,174.419768,145.841
65.39292,166.0980168,101.1876
67.21484,170.7256936,126.5562
67.39797,171.1908438,126.3908
68.43286,173.81946440000002,136.4691
66.50645,168.92638300000002,117.1767
65.10771,165.3735834,114.3875
70.25153,178.4388862,134.4531
64.65223,164.2166642,129.7684
68.39572,173.7251288,137.1362
65.58641,166.5894814,112.8512
67.07497,170.3704238,134.1362
70.10614,178.06959559999999,127.5408
66.44143,168.7612322,129.3753
69.08524,175.47650959999999,141.5455
66.99606,170.1699924,134.7843
64.84392,164.7035568,122.3505
68.7585,174.64659,115.2365
67.03556,170.27032240000003,143.0013
69.10705,175.53190700000002,125.3759
68.21709,173.2714086,136.4534
67.54954,171.5758316,99.21333
70.05957,177.9513078,138.7376
69.88409,177.5055886,131.7587
69.08434,175.4742236,130.7379
68.81191,174.7822514,138.1377
70.22844,178.38023760000002,133.4575
63.67519,161.7349826,114.2171
69.40968,176.3005872,129.3261
67.36179,171.0989466,129.458
69.9419,177.65242600000002,131.7153
68.44902,173.86051080000001,122.7104
67.76199,172.1154546,127.8066
70.12858,178.1265932,131.6387
67.97947,172.66785380000002,133.6018
69.83727,177.3866658,126.7482
66.62896,169.2375584,124.7778
69.77866,177.2377964,128.9596
69.32719,176.09106260000001,120.7591
68.81059,174.77889860000002,110.0003
68.33355,173.567217,123.5156
65.4258,166.181532,116.0243
68.90712,175.02408480000003,136.1172
65.90871,167.4081234,100.8179
69.61291,176.8167914,143.8929
65.97906,167.5868124,131.2483
64.15687,162.9584498,121.6986
68.2467,173.346618,129.0825
67.07394,170.3678076,113.9007
66.08619,167.8589226,123.5496
68.43739,173.83097059999997,107.3327
69.43772,176.3718088,117.4397
68.81411,174.7878394,140.5039
66.23749,168.2432246,130.4565
67.36339,171.1030106,135.7808
68.93254,175.08865160000002,121.3642
67.86058,172.3658732,111.123
68.66247,174.4026738,134.825
68.4129,173.768766,130.3184
63.90356,162.3150424,101.9503
69.56018,176.6828572,118.6513
69.81143,177.32103220000002,117.3253
68.55186,174.1217244,142.7701
66.14069,167.99735260000003,111.9785
68.79393,174.73658220000002,127.0587
62.67467,159.1936618,108.2196
68.24157,173.3335878,126.3228
70.13299,178.1377946,125.7628
68.83759,174.84747860000002,128.3162
69.20668,175.7849672,126.8811
63.01224,160.0510896,123.2124
68.7409,174.60188599999998,140.5609
66.94988,170.0526952,121.3932
70.13604,178.1455416,132.7095
68.11161,173.0034894,121.1428
66.58893,169.13588220000003,118.2131
69.98813,177.7698502,128.2565
66.52501,168.9735254,120.0478
65.2536,165.744144,142.5526
